"collected_date","reported_date","school_board","school_id","school","municipality","confirmed_student_cases","confirmed_staff_cases","confirmed_unspecified_cases","total_confirmed_cases","board.number","board.name","board.type","school.number","school.name","school.type","school.special.condition.code","school.level","school.language","grade.range","street","city","province","postal.code","enrolment","latitude","longitude","percentage.of.students.whose.first.language.is.not.english","percentage.of.students.whose.first.language.is.not.french","percentage.of.students.who.are.new.to.canada.from.a.non.english.speaking.country","percentage.of.students.who.are.new.to.canada.from.a.non.french.speaking.country","percentage.of.students.receiving.special.education.services","percentage.of.students.identified.as.gifted","percentage.of.school.aged.children.who.live.in.low.income.households","percentage.of.students.whose.parents.have.no.degree..diploma.or.certificate","confirmed_unidentified_cases"
2021-11-30,2021-12-01,"Simcoe County District School Board","543438","Sunnybrae Public School","Innisfil",1,0," 0",1,"B66109","Simcoe County DSB","Pub Dist Sch Brd (E/F)","543438","Sunnybrae Public School","Public","Not applicable","Elementary","English","JK-8","216 Sunnybrae Ave","Stroud","Ontario","L9S1A8","375",44.32627,-79.6171,0,100,0,5,15,0,5,10,0
2021-11-30,2021-12-01,"Simcoe County District School Board","521248","Tecumseth South Central Public School","New Tecumseth",1,0," 0",1,"B66109","Simcoe County DSB","Pub Dist Sch Brd (E/F)","521248","Tecumseth South Central Public School","Public","Not applicable","Elementary","English","JK-8","2124 10TH SIDEROAD RR 3","TOTTENHAM","Ontario","L0G1W0","175",44.04289,-79.77362,5,100,0,0,15,0,10,10,0
2021-11-30,2021-12-01,"Simcoe County District School Board","551090","Terry Fox Elementary School","Barrie",2,0," 0",2,"B66109","Simcoe County DSB","Pub Dist Sch Brd (E/F)","551090","Terry Fox Elementary School","Public","Not applicable","Elementary","English","JK-8","100 LIVINGSTONE ST","BARRIE","Ontario","L4M6X9","535",44.41563,-79.7022,18,100,3,4,17,0,12,7,0
2021-11-30,2021-12-01,"Simcoe County District School Board","557897","Tosorontio Central Public School","Adjala-Tosorontio",10,0," 0",10,"B66109","Simcoe County DSB","Pub Dist Sch Brd (E/F)","557897","Tosorontio Central Public School","Public","Not applicable","Elementary","English","JK-8","7016 County Rd 13 RR 3","Everett","Ontario","L0M1J0","390",44.22467,-79.9621,0,100,0,0,10,0,5,0,0
2021-11-30,2021-12-01,"Simcoe County District School Board","547123","Trillium Woods Elementary Public School","Barrie",3,0," 0",3,"B66109","Simcoe County DSB","Pub Dist Sch Brd (E/F)","547123","Trillium Woods Elementary Public School","Public","Not applicable","Elementary","English","JK-8","20 Elmbrook Dr","Barrie","Ontario","L4N0Z1","545",44.34289,-79.6994,11,100,4,4,16,0,16,4,0
2021-11-30,2021-12-01,"Simcoe County District School Board","337030","Uptergrove Public School","Ramara",3,0," 0",3,"B66109","Simcoe County DSB","Pub Dist Sch Brd (E/F)","337030","Uptergrove Public School","Public","Not applicable","Elementary","English","JK-8","4833 Muley Point Rd","Ramara","Ontario","L3V8C3","275",44.59916,-79.3035,0,100,0,0,20,0,5,10,0
2021-11-30,2021-12-01,"Simcoe County District School Board","579190","W. C. Little Elementary School","Barrie",3,0," 0",3,"B66109","Simcoe County DSB","Pub Dist Sch Brd (E/F)","579190","W. C. Little Elementary School","Public","Not applicable","Elementary","English","JK-8","11 Bear Creek Dr","Barrie","Ontario","L4N9M9","605",44.32856,-79.7302,10,100,4,4,15,0,11,8,0
2021-11-30,2021-12-01,"Simcoe County District School Board","594970","West Bayfield Elementary School","Barrie",6,0," 0",6,"B66109","Simcoe County DSB","Pub Dist Sch Brd (E/F)","594970","West Bayfield Elementary School","Public","Not applicable","Elementary","English","JK-8","49 Ford St","Barrie","Ontario","L4N7J4","525",44.4074,-79.7205,9,100,2,2,19,1,20,5,0
2021-11-30,2021-12-01,"Simcoe County District School Board","612405","Willow Landing Elementary School","Barrie",1,0," 0",1,"B66109","Simcoe County DSB","Pub Dist Sch Brd (E/F)","612405","Willow Landing Elementary School","Public","Not applicable","Elementary","English","JK-8","330 Big Bay Point Rd","Barrie","Ontario","L4N8A8","570",44.35429,-79.6617,6,100,2,2,22,0,15,3,0
2021-11-30,2021-12-01,"Simcoe County District School Board","429619","Worsley Elementary School","Wasaga Beach",2,0," 0",2,"B66109","Simcoe County DSB","Pub Dist Sch Brd (E/F)","429619","Worsley Elementary School","Public","Not applicable","Elementary","English","JK-8","31 40th St","Wasaga Beach","Ontario","L9Z1Z9","660",44.47926,-80.0643,2,100,1,0,18,0,14,6,0
2021-11-30,2021-12-01,"Simcoe County District School Board","580520","W. R. Best Memorial Public School","Oro-Medonte",1,0," 0",1,"B66109","Simcoe County DSB","Pub Dist Sch Brd (E/F)","580520","W. R. Best Memorial Public School","Public","Not applicable","Elementary","English","JK-8","2221 OLD BARRIE RD 2","SHANTY BAY","Ontario","L0L2L0","385",44.49022,-79.6642,0,100,0,0,15,0,5,0,0
2021-11-30,2021-12-01,"Simcoe Muskoka Catholic District School Board","B67091","Board Site","Barrie",0,1," 0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2021-11-30,2021-12-01,"Simcoe Muskoka Catholic District School Board","720518","Holy Cross Catholic School","Innisfil",1,0," 0",1,"B67032","London District Catholic School Board","Cath Dist Sch Brd (E/F)","704253","Holy Cross Catholic Secondary School","Catholic","Not applicable","Secondary","English","9-12","367 Second St","Strathroy","Ontario","N7G4K6","430",42.98065,-81.6068,0,100,0,0,25,0,10,5,0
2021-11-30,2021-12-01,"Simcoe Muskoka Catholic District School Board","711098","Holy Trinity Catholic High School","Bradford West Gwillimbury",1,0," 0",1,"B67091","Simcoe Muskoka CDSB","Cath Dist Sch Brd (E/F)","711098","Holy Trinity Catholic High School","Catholic","Not applicable","Secondary","English","9-12","100 Melbourne Dr","Bradford","Ontario","L3Z2B3","730",44.1077,-79.5789,16,100,3,3,20,2,11,7,0
2021-11-30,2021-12-01,"Simcoe Muskoka Catholic District School Board","732311","Monsignor Clair Separate School","Barrie",3,0," 0",3,"B67091","Simcoe Muskoka CDSB","Cath Dist Sch Brd (E/F)","732311","Monsignor Clair Separate School","Catholic","Not applicable","Elementary","English","JK-8","345 Livingstone St E","Barrie","Ontario","L4M7B5","215",44.4138,-79.6853,0,100,0,5,20,0,20,5,0
2021-11-30,2021-12-01,"Simcoe Muskoka Catholic District School Board","732354","Monsignor Lee Separate School","Orillia",2,0," 0",2,"B67091","Simcoe Muskoka CDSB","Cath Dist Sch Brd (E/F)","732354","Monsignor Lee Separate School","Catholic","Not applicable","Elementary","English","JK-8","14 Fitton's Rd E","Orillia","Ontario","L3V2H9","370",44.61728,-79.4222,0,100,5,0,25,0,20,10,0
2021-11-30,2021-12-01,"Simcoe Muskoka Catholic District School Board","744611","Our Lady of Grace School","Essa",1,0," 0",1,"B67091","Simcoe Muskoka CDSB","Cath Dist Sch Brd (E/F)","744611","Our Lady of Grace School","Catholic","Not applicable","Elementary","English","JK-8","24 Roth St","Angus","Ontario","L0M1B2","690",44.32567,-79.8859,6,99,2,2,17,1,10,3,0
2021-11-30,2021-12-01,"Simcoe Muskoka Catholic District School Board","745391","Our Lady of Lourdes Separate School","Springwater",1,0," 0",1,"B67032","London District Catholic School Board","Cath Dist Sch Brd (E/F)","745138","Our Lady of Lourdes Separate School","Catholic","Not applicable","Elementary","English","JK-8","103 Wellington St","Delaware","Ontario","N0L1E0","420",42.91074,-81.4095,0,100,0,0,10,0,10,5,0
2021-11-30,2021-12-01,"Simcoe Muskoka Catholic District School Board","685145","St Angela Merici Catholic Elementary School","Bradford West Gwillimbury",3,0," 0",3,"B67091","Simcoe Muskoka CDSB","Cath Dist Sch Brd (E/F)","685145","St Angela Merici Catholic Elementary School","Catholic","Not applicable","Elementary","English","JK-8","109 West Park Ave","Bradford","Ontario","L3Z3H9","720",44.10112,-79.5867,16,99,1,1,13,1,14,9,0
2021-11-30,2021-12-01,"Simcoe Muskoka Catholic District School Board","770655","St Ann's Separate School","Penetanguishene",1,1," 0",2,"B67091","Simcoe Muskoka CDSB","Cath Dist Sch Brd (E/F)","770655","St Ann's Separate School","Catholic","Not applicable","Elementary","English","JK-8","5 Dunlop St","Penetanguishene","Ontario","L9M1J2","125",44.7732,-79.9208,0,100,0,0,20,0,15,10,0
2021-11-30,2021-12-01,"Simcoe Muskoka Catholic District School Board","777935","St Bernadette Elementary School","Barrie",2,0," 0",2,"B67032","London District Catholic School Board","Cath Dist Sch Brd (E/F)","777633","St Bernadette Separate School","Catholic","Not applicable","Elementary","English","JK-8","155 Tweedsmuir Ave","London","Ontario","N5W1K9","285",42.9818,-81.1834,10,95,5,5,15,0,25,10,0
2021-11-30,2021-12-01,"Simcoe Muskoka Catholic District School Board","781487","St Catherine of Siena School","Barrie",2,0," 0",2,"B67032","London District Catholic School Board","Cath Dist Sch Brd (E/F)","781266","St Catherine of Siena Elementary School","Catholic","Not applicable","Elementary","English","JK-8","2140 Quarrier Rd","London","Ontario","N6G5L4","750",43.0315,-81.2902,9,100,4,5,7,0,11,0,0
2021-11-30,2021-12-01,"Simcoe Muskoka Catholic District School Board","790044","St Francis of Assisi Elementary School","Innisfil",1,0," 0",1,"B67091","Simcoe Muskoka CDSB","Cath Dist Sch Brd (E/F)","790044","St Francis of Assisi Elementary School","Catholic","Not applicable","Elementary","English","JK-8","1067 Anna Maria Ave","Innisfil","Ontario","L9S1W2","475",44.3035,-79.5513,5,100,0,0,15,0,15,5,0
2021-11-30,2021-12-01,"Simcoe Muskoka Catholic District School Board","805840","St John Vianney Separate School","Barrie",9,0," 0",9,"B67091","Simcoe Muskoka CDSB","Cath Dist Sch Brd (E/F)","805840","St John Vianney Separate School","Catholic","Not applicable","Elementary","English","JK-8","393 Innisfil St","Barrie","Ontario","L4N3G7","215",44.3671,-79.6915,5,100,0,0,30,0,25,10,0
2021-11-30,2021-12-01,"Simcoe Muskoka Catholic District School Board","813389","St Joseph's Separate School","Barrie",1,0," 0",1,"B67032","London District Catholic School Board","Cath Dist Sch Brd (E/F)","810916","St Joseph's High School","Catholic","Not applicable","Secondary","English","9-12","100 Bill Martyn Pkwy RR 4","St. Thomas","Ontario","N5R6A7","730",42.7538,-81.168,2,100,1,1,20,1,10,6,0
2021-11-30,2021-12-01,"Simcoe Muskoka Catholic District School Board","824690","St. Marie of the Incarnation Separate School","Bradford West Gwillimbury",6,0," 0",6,"B67091","Simcoe Muskoka CDSB","Cath Dist Sch Brd (E/F)","824690","St. Marie of the Incarnation Separate School","Catholic","Not applicable","Elementary","English","JK-8","105 Colborne St","Bradford","Ontario","L3Z1C4","745",44.1193,-79.5609,6,100,3,4,20,0,14,7,0
2021-11-30,2021-12-01,"Simcoe Muskoka Catholic District School Board","829374","St Marys - Collingwood Separate School","Collingwood",1,0," 0",1,"B67091","Simcoe Muskoka CDSB","Cath Dist Sch Brd (E/F)","829374","St Marys - Collingwood Separate School","Catholic","Not applicable","Elementary","English","JK-8","18 Saunders Street","Collingwood","Ontario","L9Y0G2","455",44.4812,-80.2227,5,100,5,0,20,0,20,0,0
2021-11-30,2021-12-01,"Simcoe Muskoka Catholic District School Board","852775","St Theresa's Separate School","Midland",1,0," 0",1,"B67032","London District Catholic School Board","Cath Dist Sch Brd (E/F)","729140","St Theresa Separate School","Catholic","Not applicable","Elementary","English","JK-8","108 Fairlane Ave","London","Ontario","N6K3E6","310",42.9483,-81.3391,0,100,0,0,0,0,10,0,0
2021-11-30,2021-12-01,"St Clair Catholic District School Board","690762","St. Angela Merici Catholic School","Chatham-Kent",1,0," 0",1,"B67040","St Clair CDSB","Cath Dist Sch Brd (E/F)","690762","St. Angela Merici Catholic School","Catholic","Not applicable","Elementary","English","JK-8","801 McNaughton Avenue West","Chatham","Ontario","N7L5P7","NA",42.399037,-82.225453,NA,NA,NA,NA,NA,NA,NA,NA,0
2021-11-30,2021-12-01,"St Clair Catholic District School Board","771295","St Anne Catholic School","Chatham-Kent",1,0," 0",1,"B67032","London District Catholic School Board","Cath Dist Sch Brd (E/F)","771139","St Anne's Separate School","Catholic","Not applicable","Elementary","English","JK-8","1366 Huron St","London","Ontario","N5V2E2","270",43.02133,-81.2129,20,100,15,10,15,0,30,5,0
2021-11-30,2021-12-01,"Sudbury Catholic District School Board","689351","Bishop Alexander Carter Catholic Secondary School","Greater Sudbury",1,0," 0",1,"B29033","Sudbury CDSB","Cath Dist Sch Brd (E/F)","689351","Bishop Alexander Carter Catholic Secondary School","Catholic","Not applicable","Secondary","English","9-12","539 Francis Street","Hanmer","Ontario","P3P1E6","305",46.65692,-80.9674,0,100,0,0,20,0,10,0,0
2021-11-30,2021-12-01,"Sudbury Catholic District School Board","820436","Bishop Alexander Carter Elementary Schoo","Greater Sudbury",1,0," 0",1,"B29033","Sudbury CDSB","Cath Dist Sch Brd (E/F)","820436","Bishop Alexander Carter Elementary Schoo","Catholic","Not applicable","Elementary","English","7-8","539 St. Michel","Sudbury","Ontario","P3P1E6","NA",46.65682315,-80.96674548,NA,NA,NA,NA,NA,NA,NA,NA,0
2021-11-30,2021-12-01,"Sudbury Catholic District School Board","869673","Holy Cross Catholic School School","Greater Sudbury",12,0," 0",12,"B67032","London District Catholic School Board","Cath Dist Sch Brd (E/F)","704253","Holy Cross Catholic Secondary School","Catholic","Not applicable","Secondary","English","9-12","367 Second St","Strathroy","Ontario","N7G4K6","430",42.98065,-81.6068,0,100,0,0,25,0,10,5,0
2021-11-30,2021-12-01,"Sudbury Catholic District School Board","701745","Holy Trinity School","Greater Sudbury",1,0," 0",1,"B29033","Sudbury CDSB","Cath Dist Sch Brd (E/F)","701745","Holy Trinity School","Catholic","Not applicable","Elementary","English","JK-6","1945 Hawthorne Drive","Sudbury","Ontario","P3A0C1","610",46.516,-80.927,4,100,8,7,13,0,23,5,0
2021-11-30,2021-12-01,"Sudbury Catholic District School Board","721212","Immaculate Conception Catholic School","Greater Sudbury",1,0," 0",1,"B29033","Sudbury CDSB","Cath Dist Sch Brd (E/F)","721212","Immaculate Conception Catholic School","Catholic","Not applicable","Elementary","English","JK-6","1748 Pierre Street","Val Caron","Ontario","P3N1C5","205",46.61219,-81.0127,0,100,5,0,10,0,10,5,0
2021-11-30,2021-12-01,"Sudbury Catholic District School Board","770744","St Anne Separate School","Greater Sudbury",3,0," 0",3,"B67032","London District Catholic School Board","Cath Dist Sch Brd (E/F)","771139","St Anne's Separate School","Catholic","Not applicable","Elementary","English","JK-8","1366 Huron St","London","Ontario","N5V2E2","270",43.02133,-81.2129,20,100,15,10,15,0,30,5,0
2021-11-30,2021-12-01,"Sudbury Catholic District School Board","777196","St Benedict Catholic Secondary School","Greater Sudbury",0,1," 0",1,"B29033","Sudbury CDSB","Cath Dist Sch Brd (E/F)","777196","St Benedict Catholic Secondary School","Catholic","Not applicable","Secondary","English","9-12","2993 Algonquin Road","Sudbury","Ontario","P3E6K2","470",46.43514,-80.9845,5,100,5,5,20,0,10,0,0
2021-11-30,2021-12-01,"Sudbury Catholic District School Board","757127","St. Benedict Elementary Catholic School","Greater Sudbury",1,0," 0",1,"B29033","Sudbury CDSB","Cath Dist Sch Brd (E/F)","777196","St Benedict Catholic Secondary School","Catholic","Not applicable","Secondary","English","9-12","2993 Algonquin Road","Sudbury","Ontario","P3E6K2","470",46.43514,-80.9845,5,100,5,5,20,0,10,0,0
2021-11-30,2021-12-01,"Sudbury Catholic District School Board","782181","St Charles Catholic School","Greater Sudbury",2,0," 0",2,"B67032","London District Catholic School Board","Cath Dist Sch Brd (E/F)","782440","St Charles Separate School","Catholic","Not applicable","Elementary","English","JK-8","257 Elizabeth St","Glencoe","Ontario","N0L1M0","130",42.7531,-81.7112,0,100,0,0,10,0,20,5,0
2021-11-30,2021-12-01,"Sudbury Catholic District School Board","783358","St Charles College","Greater Sudbury",4,0," 0",4,"B67032","London District Catholic School Board","Cath Dist Sch Brd (E/F)","782440","St Charles Separate School","Catholic","Not applicable","Elementary","English","JK-8","257 Elizabeth St","Glencoe","Ontario","N0L1M0","130",42.7531,-81.7112,0,100,0,0,10,0,20,5,0
2021-11-30,2021-12-01,"Sudbury Catholic District School Board","791075","St Francis Catholic School","Greater Sudbury",1,0," 0",1,"B67032","London District Catholic School Board","Cath Dist Sch Brd (E/F)","790583","St Francis School","Catholic","Not applicable","Elementary","English","JK-8","690 Osgoode Dr","London","Ontario","N6E2G2","460",42.94386,-81.2084,10,95,0,0,10,0,20,5,0
2021-11-30,2021-12-01,"Thames Valley District School Board","011576","Algonquin Public School","Woodstock",1,0," 0",1,"B66044","Thames Valley DSB","Pub Dist Sch Brd (E/F)","011576","Algonquin Public School","Public","Not applicable","Elementary","English","JK-8","59 Algonquin Rd","Woodstock","Ontario","N4T1R8","535",43.15131,-80.7335,6,100,2,2,13,0,10,4,0
2021-11-30,2021-12-01,"Thames Valley District School Board","642576","Children's Hospital (Pediatrics & Adolescents)","London",1,0," 0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2021-11-30,2021-12-01,"Thames Valley District School Board","902420","College Avenue Secondary School","Woodstock",1,0," 0",1,"B66044","Thames Valley DSB","Pub Dist Sch Brd (E/F)","902420","College Avenue Secondary School","Public","Not applicable","Secondary","English","9-12","700 College Ave","Woodstock","Ontario","N4S2C8","925",43.12406,-80.7453,3,100,1,1,34,1,11,9,0
2021-11-30,2021-12-01,"Thames Valley District School Board","906581","East Elgin Secondary School","Aylmer",2,0," 0",2,"B66044","Thames Valley DSB","Pub Dist Sch Brd (E/F)","906581","East Elgin Secondary School","Public","Not applicable","Secondary","English","9-12","362 Talbot St W","Aylmer","Ontario","N5H1K6","1165",42.77275,-80.9916,20,100,2,2,17,0,11,38,0
2021-11-30,2021-12-01,"Thames Valley District School Board","160210","East Oxford Public School","Norwich",2,0," 0",2,"B66044","Thames Valley DSB","Pub Dist Sch Brd (E/F)","160210","East Oxford Public School","Public","Not applicable","Elementary","English","JK-8","RR 4","Woodstock","Ontario","N4S7V8","305",43.10066,-80.6389,5,100,0,0,5,0,10,0,0
2021-11-30,2021-12-01,"Thames Valley District School Board","170500","Elgin Court Public School","St. Thomas",4,0," 0",4,"B66044","Thames Valley DSB","Pub Dist Sch Brd (E/F)","170500","Elgin Court Public School","Public","Not applicable","Elementary","English","JK-8","254 First Ave","St Thomas","Ontario","N5R4P5","300",42.76202,-81.1757,0,100,0,5,10,0,25,0,0
2021-11-30,2021-12-01,"Thames Valley District School Board","912956","Glendale High School","Tillsonburg",3,0," 0",3,"B66044","Thames Valley DSB","Pub Dist Sch Brd (E/F)","912956","Glendale High School","Public","Not applicable","Secondary","English","9-12","37 Glendale Dr","Tillsonburg","Ontario","N4G1J6","830",42.86713,-80.7416,1,100,1,0,16,1,9,15,0
